0
(0.04527303737312924+0.011238173352194089j)
(0.0022500839038783384-0.02345412554025579j)
(-0.06990121656214575-0.02718840880852793j)
(-0.07237661517136103-0.004834329165758356j)
(-0.0011425486415081489+0.007029233295035269j)
(0.047594021319692495+0.0028748831805880254j)
(0.02521001218895399+0.008521278718506078j)
(-0.010892816429340504+0.03134245750092349j)
(-0.004192790304586809+0.04878495186910119j)
(0.0234375+0.04296875j)
(0.03185351376558022+0.016600386349629206j)
(0.025056751943166564-0.02023888695363397j)
(0.016892437776949557-0.05166468834052116j)
(-0.0032827035632337943-0.053719940136616934j)
(-0.03470263808489422-0.02133740953982467j)
(-0.04779795429910946+0.01097942226592994j)
(-0.03403318159471128+0.007094787276644693j)
(-0.0252574846213272-0.020954372038499397j)
(-0.03808719902893189-0.03317999739977801j)
(-0.04755966921836939-0.0194722922734935j)
(-0.03803953744175668+7.039526985581955e-05j)
(-0.028781114374611193+0.019250976342246325j)
(-0.02767726387160907+0.044295154522264166j)
(-0.014705922298526141+0.05649737835803205j)
(0.00641940381514737+0.028395904616955774j)
(-0.0005845433523068815-0.021066975793167686j)
(-0.03645192180570914-0.037928548138657876j)
(-0.05200312135867051-0.007537299087189517j)
(-0.031212282966492064+0.027927758357401362j)
(-0.021992501835888002+0.03342714264701929j)
(-0.04791203043620976+0.01708751181538109j)
(-0.059689735331298135-0.004789196155153691j)
(-0.022792849245078906-0.030112614374637876j)
(0.014741406919273935-0.047139071875861374j)
(0.0008696354542069903-0.03676991045730137j)
(-0.035218309660950714-0.012992189477034892j)
(-0.04104832103681183-0.013272730110707662j)
(-0.028153452240180205-0.033885518435011495j)
(-0.031098071115113445-0.026725093365798775j)
(-0.030761183543526152+0.01868793381568523j)
(0.002712638166928308+0.044520576779629485j)
(0.03361953796014927+0.008286407592029858j)
(0.013048265708532954-0.05013212834416077j)
(-0.025434577501783517-0.06431605232444378j)
(-0.013097813317712832-0.028239216698838873j)
(0.03305663176986078+0.010919721404353003j)
(0.032997026202681766+0.01972092485399178j)
(-0.01946058007060618+0.004018279028801837j)
(-0.041480818052925764-0.012337800238325893j)
(0.0031654958657747045-0.008180192427200916j)
(0.04576119545217885+0.018709747116580515j)
(0.022732498920026885+0.04151063208637985j)
(-0.03339947934238028+0.032845244102917795j)
(-0.056628359849600005+0.009215690541790169j)
(-0.03936380056661116+0.012097669268539571j)
(-0.013630506653338665+0.03887593748039457j)
(0.010725441757365901+0.04125657782161089j)
(0.0363108744231453+0.007507025146835013j)
(0.04115860245655214-0.011366743982237536j)
(0.006679869283225726+0.012438360325157972j)
(-0.034478884731008776+0.0304260793014454j)
(-0.029443153760501814-0.002087455683196293j)
(0.018857003386369215-0.0436791146653214j)
(0.04989434938955942-0.026385662250589824j)
(0.027502787182839522+0.03636562113094924j)
(-0.012056820489821776+0.0680070061855002j)
(-0.012908435904105429+0.039336911831408895j)
(0.023393398822642717-0.0023186464546704998j)
(0.04176133153226422-0.013657716555608754j)
(0.009195705967172608-0.008853374714731898j)
(-0.04135687014351921-0.018286614518923994j)
(-0.055851747101770655-0.03578641067251157j)
(-0.03023700220475948-0.03184046212390983j)
(-0.01171875+0j)
(-0.03023700220475948+0.03184046212390983j)
(-0.05585174710177065+0.035786410672511565j)
(-0.0413568701435192+0.018286614518923983j)
(0.009195705967172601+0.00885337471473191j)
(0.04176133153226422+0.013657716555608745j)
(0.023393398822642714+0.0023186464546705067j)
(-0.012908435904105422-0.039336911831408895j)
(-0.012056820489821776-0.0680070061855002j)
(0.02750278718283952-0.03636562113094925j)
(0.04989434938955941+0.026385662250589834j)
(0.018857003386369225+0.0436791146653214j)
(-0.029443153760501807+0.002087455683196286j)
(-0.034478884731008796-0.030426079301445395j)
(0.006679869283225726-0.012438360325157966j)
(0.04115860245655213+0.011366743982237533j)
(0.0363108744231453-0.007507025146835013j)
(0.010725441757365905-0.04125657782161089j)
(-0.013630506653338667-0.03887593748039457j)
(-0.03936380056661115-0.012097669268539585j)
(-0.056628359849600005-0.009215690541790177j)
(-0.03339947934238027-0.032845244102917795j)
(0.022732498920026878-0.04151063208637983j)
(0.04576119545217885-0.018709747116580515j)
(0.0031654958657747027+0.008180192427200916j)
(-0.041480818052925764+0.012337800238325891j)
(-0.019460580070606182-0.004018279028801839j)
(0.032997026202681766-0.019720924853991777j)
(0.033056631769860775-0.010919721404353006j)
(-0.013097813317712849+0.028239216698838887j)
(-0.025434577501783514+0.06431605232444379j)
(0.013048265708532944+0.05013212834416077j)
(0.03361953796014927-0.008286407592029851j)
(0.002712638166928312-0.04452057677962948j)
(-0.030761183543526145-0.018687933815685245j)
(-0.03109807111511344+0.026725093365798765j)
(-0.028153452240180198+0.03388551843501149j)
(-0.04104832103681183+0.013272730110707658j)
(-0.035218309660950735+0.012992189477034882j)
(0.0008696354542069955+0.036769910457301366j)
(0.014741406919273935+0.047139071875861374j)
(-0.022792849245078912+0.030112614374637872j)
(-0.05968973533129814+0.004789196155153703j)
(-0.04791203043620976-0.017087511815381082j)
(-0.021992501835887995-0.03342714264701929j)
(-0.031212282966492064-0.027927758357401362j)
(-0.05200312135867051+0.007537299087189506j)
(-0.03645192180570913+0.037928548138657876j)
(-0.0005845433523068815+0.021066975793167686j)
(0.006419403815147377-0.02839590461695578j)
(-0.014705922298526138-0.05649737835803204j)
(-0.027677263871609077-0.04429515452226417j)
(-0.0287811143746112-0.019250976342246328j)
(-0.03803953744175667-7.039526985581478e-05j)
(-0.047559669218369405+0.019472292273493483j)
(-0.03808719902893189+0.03317999739977801j)
(-0.0252574846213272+0.020954372038499397j)
(-0.03403318159471129-0.007094787276644693j)
(-0.04779795429910946-0.01097942226592994j)
(-0.034702638084894225+0.021337409539824666j)
(-0.003282703563233798+0.053719940136616934j)
(0.016892437776949563+0.05166468834052115j)
(0.025056751943166578+0.020238886953633975j)
(0.03185351376558022-0.016600386349629206j)
(0.0234375-0.04296875j)
(-0.004192790304586811-0.04878495186910119j)
(-0.010892816429340497-0.03134245750092349j)
(0.025210012188953995-0.008521278718506067j)
(0.047594021319692495-0.0028748831805880115j)
(-0.0011425486415081523-0.007029233295035259j)
(-0.07237661517136101+0.004834329165758356j)
(-0.06990121656214576+0.02718840880852793j)
(0.0022500839038783384+0.02345412554025579j)
(0.04527303737312924-0.011238173352194082j)
(0.01686865460083892-0.028514619066748403j)
(-0.02059315104141471+0.005716666379034625j)
(-0.018339011535921733+0.055320274946922744j)
(-0.011109683552333063+0.0606539522019222j)
(-0.03297919667953053+0.01953171740387742j)
(-0.04864002768974686-0.01800417964356907j)
(-0.021512543559772727-0.025808024206832314j)
(0.015044374034565502-0.028989440945654095j)
(0.012823119270828711-0.047993577572260415j)
(-0.011948640637164745-0.056950286656439926j)
(-0.010653864299305532-0.026753853973764275j)
(0.019482645815675197+0.016535051770769874j)
(0.0409225253944174+0.019377271359238585j)
(0.03741344153334175-0.017521408577490235j)
(0.02517837192774359-0.03202135992715577j)
(0.01764694973918446+0.0077425921765257085j)
(0.016688726802300945+0.048605003811367516j)
(0.027204318704579206+0.02794351905314313j)
(0.047677514682442995-0.029308187472905596j)
(0.05526514149317143-0.04567815125370418j)
(0.029048196035126587-0.008047375743278573j)
(-0.017494902641450028+0.017108575665458488j)
(-0.04924453796014927-0.008286407592029858j)
(-0.048049923335609465-0.03888862814926908j)
(-0.021464004771679493-0.02647098881176331j)
(0.015610675482553009+0.00564279964144569j)
(0.04776651069760391+0.01250027886066303j)
(0.057276515413050434+0.003040755799244293j)
(0.0373897029418569+0.012553788918367557j)
(0.00406879529897693+0.03514483608159205j)
(-0.020988187800712613+0.03950519518458183j)
(-0.03376056852405083+0.026621164253775517j)
(-0.041311861546150165+0.016671156954465204j)
(-0.04151888878311313+0.00019524836789624675j)
(-0.027984857054502613-0.03841897365276232j)
(-0.009567766716435111-0.06596166690623337j)
(-0.004422916643274068-0.03632421009754784j)
(-0.013075159421322553+0.024276904170026817j)
(-0.014213787511065692+0.03936797485316498j)
(0.006767052034571931-0.0028944190973588073j)
(0.03573867507928549-0.029215008169270286j)
(0.043372386685260146+0.0029126280007892268j)
(0.017046167413694018+0.0407821351881382j)
(-0.02392248738899797+0.028003522763896838j)
(-0.044356762209024916-0.003895882901210332j)
(-0.026210198639049914+0.005965130958948501j)
(0.012967134295191026+0.044978181876654255j)
(0.03813862551714203+0.05299664985841985j)
(0.03488163063522682+0.024979999147514007j)
(0.022200241142466673+0.014262547866527524j)
(0.022922466663278077+0.038872257570460096j)
(0.03206042399111134+0.054676405105303055j)
(0.02779938136980715+0.033665814657658784j)
(0.007912435663940016+0.006110346794852745j)
