0
(-0.00390625+0j)
(-0.021380121399652268-0.038453558187401184j)
(-0.0437163093701353-0.006687010616349784j)
(-0.026446350517214074+0.047039550352409976j)
(0.022511869240393008+0.03850246471384715j)
(0.05264056550121337-0.014662028781054774j)
(0.03456075055819274-0.030535913038530905j)
(-0.010838684593364852+0.001920106833832251j)
(-0.03995174162547531+0.01838463802588827j)
(-0.027819219496415512-0.009099131631089698j)
(0.01035737974522453-0.04075573956569558j)
(0.03234303788486714-0.0463670729572851j)
(0.015495888005134512-0.042376815099421136j)
(-0.011295948976351347-0.04546968047678911j)
(-0.004494780364046394-0.045059074890973334j)
(0.02997062925567207-0.030783729587881847j)
(0.0449846903159858-0.007358691831204984j)
(0.025477272445042682+0.01972158503240038j)
(0.008936952909253216+0.04171869383250476j)
(0.021978642083457955+0.0381987490341169j)
(0.04241326219200141+0.003198308092397399j)
(0.04278162939999943-0.032607517601050094j)
(0.02757310048369884-0.03855157048385564j)
(0.006370609407632455-0.027460658189160787j)
(-0.02507950209649196-0.02889355104149605j)
(-0.053773558496595444-0.03714290090957273j)
(-0.0469195985906468-0.024188004512499223j)
(-0.008140236012538476+0.010161623326989142j)
(0.012433318930170158+0.03906221556919263j)
(-0.00472376187565321+0.048677594296754514j)
(-0.013925380172636673+0.04509353633353526j)
(0.015141965689289268+0.03429012052504331j)
(0.03914380968816917+0.02391140759202986j)
(0.015649145891858604+0.027416929208649726j)
(-0.017220156984206092+0.03929109152751906j)
(-0.0021758689370625535+0.03027540302203397j)
(0.0373605146132702-0.0033966363824497955j)
(0.03330642189877047-0.01742122342340148j)
(-0.016882873768432026+0.016456044852111607j)
(-0.050676471686165604+0.05647905022788222j)
(-0.03835686579642146+0.046735532352133145j)
(-0.010477657034144099-0.0022165097303459254j)
(0.007677535299027125-0.03791229126577676j)
(0.022635009619357264-0.04363765590304303j)
(0.030817655541041464-0.037914121691883414j)
(0.011850623095145714-0.021885320991488162j)
(-0.024970503720876287+0.013364790337399709j)
(-0.039355552077438696+0.045874920009530425j)
(-0.018374495928790438+0.048269731684554354j)
(0.006917761123034907+0.03739179057562769j)
(0.013316544802375934+0.04066987340460437j)
(0.013543994524162516+0.03532711390938149j)
(0.022696235890427137-0.010563433462854578j)
(0.034431161737630465-0.05746499986097785j)
(0.04113128045162306-0.037828851164092j)
(0.04438690129856797+0.028034001043661032j)
(0.03768412918714767+0.04921695953457763j)
(0.011634519844793044+0.002812978057979851j)
(-0.017075666647098062-0.03757412374983498j)
(-0.016318334306312486-0.030191579298780604j)
(0.013351049290293493-0.02430810102402991j)
(0.03431027627714953-0.052727110603202475j)
(0.02491568986895568-0.061326888451390345j)
(0.004016371908482435-0.009090532412617956j)
(-0.0078125+0.04296875j)
(-0.016096068195651046+0.023709117109370636j)
(-0.025080498186079422-0.028296495575994365j)
(-0.01765831433072134-0.026708391187019433j)
(0.010700212901887347+0.021973779128655828j)
(0.025228101057721747+0.0356029311326932j)
(-0.006168059301542496-0.004960036335680783j)
(-0.05714960153510259-0.030994459940230423j)
(-0.06526798644855672-0.0045573069419683615j)
(-0.013552986417786371+0.0264570495949554j)
(0.039967184692489326+0.01646306145824239j)
(0.03231967479152335-0.008838224672956259j)
(-0.02177814943963867-0.0085092372176026j)
(-0.04551911058593157+0.007806133212911038j)
(0.0001649105389767815+0.013011445833166569j)
(0.06261261929038114+0.014422708071266211j)
(0.06524949592879044+0.026172644772474746j)
(0.007458275581399953+0.028000256205912212j)
(-0.04043098630087052+0.002448277680164644j)
(-0.033855229933864174-0.01665151944837752j)
(0.00011471799556912222+0.010108502718964544j)
(0.02156033350199+0.05254853293153611j)
(0.03304793182219297+0.044225772005632505j)
(0.04888174281969593-0.01352145287362953j)
(0.05160310118739918-0.045621019601594724j)
(0.022383422181416174-0.012984573681977831j)
(-0.01155229732338923+0.03401520525977032j)
(-0.0073060719757870735+0.038773587544602056j)
(0.027071648579003498+0.018826641437970314j)
(0.03955350829804489+0.02032806454840961j)
(0.006180093370873909+0.03646356637919031j)
(-0.03996388011701821+0.026689340202856713j)
(-0.05476880968816917-0.007338592407970149j)
(-0.029280336076649323-0.022047584023545654j)
(0.013369862063632713-0.0010199620046975957j)
(0.04333309880830279+0.02590917489547238j)
(0.04337698865951156+0.03479302260765731j)
(0.02104112316455281+0.03596570473341876j)
(0.0010836236498357674+0.04190085984398756j)
(-0.006539755473148744+0.04295742488388837j)
(-0.019416733294485754+0.02963824465309451j)
(-0.04619721665302862+0.013783140983918977j)
(-0.05804861246306249+0.01319888334849732j)
(-0.02874372023648228+0.02886173405441093j)
(0.01307207879420611+0.043888647026063474j)
(0.015052152576563504+0.0374799250971299j)
(-0.020189423809347462+0.004621114186408284j)
(-0.034313996837136145-0.029533133987697247j)
(0.0018903096840141992-0.029455778743284592j)
(0.048228751506630016+0.0035570668030224066j)
(0.05729786837951281+0.0269557896776602j)
(0.03661435100272839+0.019381413384891057j)
(0.022168311021258907+0.014845095668648957j)
(0.02277580259696242+0.04095152052330694j)
(0.024148559097739386+0.06116749370087904j)
(0.02570593362341803+0.032880377864469075j)
(0.03628559888688436-0.009501280802339276j)
(0.043938245516273566-0.0016510918787920603j)
(0.025488109942465777+0.04023846075942944j)
(-0.014181209411238887+0.04116556599662283j)
(-0.041805602214529274-0.00420812591542254j)
(-0.03915865542434942-0.019423052684727347j)
(-0.02254223067370134+0.020523420549756415j)
(-0.013135756590927632+0.042090480857900375j)
(-0.01171875+0j)
(-0.013135756590927621-0.04209048085790038j)
(-0.022542230673701348-0.020523420549756408j)
(-0.03915865542434942+0.019423052684727337j)
(-0.041805602214529274+0.0042081259154225364j)
(-0.014181209411238883-0.04116556599662283j)
(0.025488109942465777-0.04023846075942943j)
(0.04393824551627356+0.0016510918787920673j)
(0.03628559888688436+0.009501280802339276j)
(0.025705933623418026-0.032880377864469075j)
(0.024148559097739393-0.061167493700879046j)
(0.02277580259696242-0.04095152052330694j)
(0.022168311021258914-0.014845095668648957j)
(0.03661435100272839-0.01938141338489105j)
(0.05729786837951281-0.026955789677660207j)
(0.048228751506630016-0.0035570668030223997j)
(0.0018903096840141992+0.029455778743284592j)
(-0.03431399683713615+0.02953313398769724j)
(-0.020189423809347462-0.004621114186408277j)
(0.015052152576563492-0.037479925097129906j)
(0.013072078794206117-0.043888647026063474j)
(-0.028743720236482286-0.028861734054410924j)
(-0.058048612463062484-0.01319888334849731j)
(-0.04619721665302862-0.013783140983918984j)
(-0.019416733294485757-0.029638244653094514j)
(-0.006539755473148761-0.04295742488388839j)
(0.001083623649835757-0.04190085984398756j)
(0.021041123164552807-0.03596570473341876j)
(0.043376988659511576-0.03479302260765731j)
(0.043333098808302786-0.025909174895472384j)
(0.013369862063632724+0.0010199620046975992j)
(-0.02928033607664932+0.022047584023545654j)
(-0.05476880968816917+0.007338592407970142j)
(-0.03996388011701821-0.026689340202856713j)
(0.006180093370873914-0.036463566379190314j)
(0.03955350829804488-0.020328064548409602j)
(0.027071648579003495-0.018826641437970314j)
(-0.00730607197578708-0.03877358754460205j)
(-0.011552297323389235-0.034015205259770316j)
(0.022383422181416195+0.012984573681977828j)
(0.05160310118739918+0.045621019601594724j)
(0.04888174281969593+0.013521452873629523j)
(0.03304793182219298-0.04422577200563252j)
(0.02156033350199-0.05254853293153612j)
(0.00011471799556911702-0.010108502718964551j)
(-0.03385522993386418+0.01665151944837752j)
(-0.04043098630087052-0.0024482776801646473j)
(0.00745827558139996-0.028000256205912212j)
(0.06524949592879044-0.026172644772474746j)
(0.06261261929038113-0.014422708071266204j)
(0.0001649105389767789-0.013011445833166569j)
(-0.04551911058593156-0.007806133212911041j)
(-0.021778149439638662+0.008509237217602598j)
(0.032319674791523346+0.008838224672956266j)
(0.03996718469248934-0.016463061458242386j)
(-0.013552986417786368-0.026457049594955418j)
(-0.06526798644855672+0.0045573069419683615j)
(-0.057149601535102575+0.030994459940230437j)
(-0.006168059301542492+0.004960036335680783j)
(0.025228101057721747-0.03560293113269321j)
(0.010700212901887345-0.021973779128655835j)
(-0.017658314330721327+0.026708391187019433j)
(-0.025080498186079426+0.02829649557599436j)
(-0.01609606819565105-0.023709117109370636j)
(-0.0078125-0.04296875j)
(0.0040163719084824355+0.009090532412617956j)
(0.024915689868955676+0.06132688845139034j)
(0.03431027627714954+0.052727110603202475j)
(0.013351049290293494+0.02430810102402991j)
(-0.016318334306312493+0.0301915792987806j)
(-0.01707566664709806+0.03757412374983497j)
(0.011634519844793044-0.0028129780579798456j)
(0.03768412918714767-0.04921695953457763j)
(0.044386901298567975-0.028034001043661036j)
(0.04113128045162306+0.037828851164092014j)
(0.03443116173763046+0.05746499986097784j)
(0.02269623589042713+0.010563433462854587j)
(0.013543994524162523-0.03532711390938149j)
(0.013316544802375933-0.040669873404604366j)
(0.0069177611230349-0.03739179057562769j)
(-0.018374495928790438-0.048269731684554354j)
(-0.039355552077438696-0.045874920009530425j)
(-0.02497050372087629-0.013364790337399719j)
(0.011850623095145708+0.02188532099148817j)
(0.03081765554104146+0.037914121691883414j)
(0.022635009619357264+0.04363765590304303j)
(0.00767753529902712+0.03791229126577675j)
(-0.010477657034144095+0.002216509730345942j)
(-0.03835686579642146-0.046735532352133145j)
(-0.0506764716861656-0.05647905022788223j)
(-0.016882873768432012-0.0164560448521116j)
(0.033306421898770464+0.017421223423401487j)
(0.037360514613270196+0.0033966363824498j)
(-0.002175868937062557-0.03027540302203397j)
(-0.01722015698420609-0.03929109152751907j)
